TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
15/10/2020 0:00,TXN00003367,A00003731,PLC00005449,9/12/2018,7/10/2020,10/10/2020,Health,111.88,3000,Soo Roberts,1217 Southwest 91st Street,,Oklahoma City,OK,73139,442-79-9879,N,59,49,Y,7,M,Mortgage,MI,68275796,WDTO46556340054621,Bachelor,A,Minor Loss,Police,0,1,CT,Manchester,18,AGENT00669,
15/10/2020 0:00,TXN00003373,A00002998,PLC00004225,12/5/2012,9/10/2020,11/10/2020,Health,137.06,7000,Richard Beaudoin,7427 West Abraham Lane,,Glendale,AZ,85308,702-70-2265,Y,52,119,Y,5,M,Mortgage,HI,52691166,BKLN50888477190322,College,A,Minor Loss,Ambulance,1,1,KY,Louisville,14,AGENT00033,VNDR00473
16/10/2020 0:00,TXN00003401,A00000504,PLC00005000,30/11/2015,1/10/2020,6/10/2020,Health,118.4,16000,John Holbach,86 Russell Street,,Manchester,CT,6040,383-06-2891,N,60,92,Y,4,L,Own,MI,122902691,GTPI54704789254924,Bachelor,A,Major Loss,Ambulance,1,1,TN,Nashville,2,AGENT00829,VNDR00316
16/10/2020 0:00,TXN00003405,A00003773,PLC00006936,8/1/2015,6/10/2020,9/10/2020,Health,172.11,6000,Michelle Delong,60 Willow Lakes Drive,,Savannah,GA,31419,324-03-4323,N,45,90,Y,6,L,Rent,HI,104601062,ZZSA21287200141950,College,A,Major Loss,Ambulance,1,1,AR,Fayetteville,17,AGENT00898,VNDR00115
16/10/2020 0:00,TXN00003409,A00006607,PLC00002581,24/6/2010,4/10/2020,9/10/2020,Health,107.03,18000,Tyler Foss,217 Northeast 1st Street,,Moore,OK,73160,317-20-7082,Y,46,73,Y,4,L,Own,MI,56070741,CWGZ23902090616039,Bachelor,A,Major Loss,Ambulance,1,1,TN,Nashville,21,AGENT01017,VNDR00034
17/10/2020 0:00,TXN00003421,A00004119,PLC00009171,7/5/2014,13/10/2020,14/10/2020,Health,192.76,14000,Freddy Heinrich,2 Misty Marsh Drive,,Savannah,GA,31419,784-17-1230,Y,29,9,Y,2,M,Mortgage,MI,113586974,STIF95579130326734,Bachelor,A,Major Loss,None,0,1,AR,Fayetteville,14,AGENT01196,VNDR00283
18/10/2020 0:00,TXN00003431,A00005614,PLC00005309,9/10/2015,5/10/2020,10/10/2020,Health,110.19,19000,Virginia Nickerson,4 Conti Circle,,Barre,VT,5641,760-73-9793,N,30,23,Y,6,M,Own,MI,114206651,JVMI74225672868684,Masters,A,Minor Loss,Police,1,0,AR,Fayetteville,6,AGENT01132,
18/10/2020 0:00,TXN00003432,A00005958,PLC00005515,5/7/2010,1/10/2020,6/10/2020,Health,169.53,18000,Grady Eisenhower,883 Rodney Drive,,Nashville,TN,37205,628-21-6939,Y,62,57,Y,6,L,Mortgage,LI,37952901,FHUS94855356656800,Bachelor,A,Major Loss,None,1,1,FL,Youngstown,0,AGENT00759,
18/10/2020 0:00,TXN00003434,A00003859,PLC00007766,1/9/2018,4/10/2020,9/10/2020,Health,157.31,11000,Lori Williams,17361 Baronoff Avenue,,Anchorage,AK,99577,799-98-3071,N,59,63,Y,2,M,Mortgage,MI,43937745,FDXL40465086778862,College,A,Minor Loss,Ambulance,1,1,FL,Panama City,17,AGENT00306,VNDR00180
18/10/2020 0:00,TXN00003437,A00002598,PLC00003802,1/11/2017,13/10/2020,14/10/2020,Health,142.58,12000,Juan Wenthold,7060 Eastern Avenue,,Washington,DC,20012,053-53-8400,Y,44,19,Y,2,M,Own,MI,97951243,VWQE08322547450749,Bachelor,A,Major Loss,Ambulance,1,1,AK,Anchorage,23,AGENT00834,VNDR00204
19/10/2020 0:00,TXN00003447,A00000011,PLC00008037,25/8/2017,3/10/2020,8/10/2020,Health,124.23,4000,Kerry Johnson,2100 North Leverett Avenue,#112J,Fayetteville,AR,72703,447-21-1545,Y,57,73,Y,6,M,Own,HI,39460051,UHHY87354025884553,MD,A,Total Loss,Ambulance,0,0,FL,Riverview,21,AGENT00196,VNDR00355
19/10/2020 0:00,TXN00003453,A00008747,PLC00005443,27/1/2020,15/10/2020,16/10/2020,Health,107.13,19000,Lindsay Sammartino,831 West Center Street,#224,Fayetteville,AR,72701,832-89-4580,Y,36,110,Y,2,M,Own,MI,98290123,ZRRS97308330893006,College,A,Minor Loss,Ambulance,1,1,FL,Tampa,12,AGENT00579,VNDR00417
19/10/2020 0:00,TXN00003464,A00009089,PLC00006551,7/2/2017,9/10/2020,12/10/2020,Health,162.36,2000,Cleta Simmons,63 Columbia Drive,,Manchester,CT,6042,464-61-9425,Y,32,11,Y,7,M,Own,MI,124879544,QDZP05160151434674,Bachelor,A,Major Loss,Police,1,1,FL,Panama City,19,AGENT01057,
19/10/2020 0:00,TXN00003470,A00003393,PLC00000017,13/6/2014,8/10/2020,13/10/2020,Health,193.04,4000,Annie Thorn,61 Thomas Street,#2,Dedham,MA,2026,649-86-2063,Y,55,105,Y,4,M,Own,LI,26257468,IQWW22579337043155,Bachelor,A,Minor Loss,None,1,0,DC,Washington,16,AGENT00592,VNDR00357
20/10/2020 0:00,TXN00003488,A00002007,PLC00002257,26/1/2017,6/10/2020,11/10/2020,Health,121.07,9000,Thomas Garfield,22207 Quinterno Court,,Cupertino,CA,95014,019-28-7611,N,56,77,Y,2,L,Own,HI,37285607,HGOW26846654296124,High School,A,Minor Loss,Ambulance,1,1,GA,Savannah,22,AGENT00541,VNDR00568
20/10/2020 0:00,TXN00003493,A00006438,PLC00002923,20/10/2019,17/10/2020,17/10/2020,Health,142.62,1000,Olga Wilder,40 Strawberry Lane,,Manchester,CT,6040,454-22-6095,Y,34,83,Y,4,M,Rent,MI,21940110,EBXL71327591212526,High School,A,Minor Loss,Other,0,0,MA,Norton,22,AGENT00474,VNDR00100
20/10/2020 0:00,TXN00003495,A00004076,PLC00008748,15/3/2015,30/9/2020,5/10/2020,Health,184.43,13000,Shaunna Plank,314 South 17th Street,,Nashville,TN,37206,164-98-7949,Y,30,115,Y,7,M,Mortgage,MI,49062889,LFZS77644917489921,High School,A,Major Loss,None,1,0,DC,Washington,10,AGENT00102,VNDR00473
21/10/2020 0:00,TXN00003507,A00007317,PLC00003595,26/3/2016,8/10/2020,13/10/2020,Health,129.14,2000,Marie Schwerdtfeger,3538 Mendenhall Court,,Pleasanton,CA,94588,025-48-3612,Y,26,93,N,6,H,Mortgage,MI,98421743,XYIE52124835089619,Bachelor,A,Minor Loss,None,1,0,FL,Panama City Beach,12,AGENT00025,VNDR00336
21/10/2020 0:00,TXN00003512,A00009793,PLC00003389,29/1/2019,13/10/2020,16/10/2020,Health,187.76,1000,Shirley Fredeen,949 South Lawrence Street,,Montgomery,AL,36104,687-60-6456,Y,64,68,Y,3,L,Mortgage,MI,28246079,RYDE33508362737489,Bachelor,A,Total Loss,Police,1,0,OK,Oklahoma City,20,AGENT00049,VNDR00005
21/10/2020 0:00,TXN00003521,A00000901,PLC00007261,23/5/2015,15/10/2020,17/10/2020,Health,145.43,7000,Alice Burton,3752 Roswell Place,,Montgomery,AL,36116,093-65-9081,Y,60,46,Y,5,H,Mortgage,HI,83507546,YLTR80861068797584,High School,A,Total Loss,Ambulance,1,1,CA,Blue Lake,14,AGENT01097,VNDR00314
22/10/2020 0:00,TXN00003533,A00009142,PLC00003068,28/6/2018,13/10/2020,16/10/2020,Health,101.77,9000,Carrie Garcia,1879 South Cherry Hills Drive,,Fayetteville,AR,72701,739-07-9036,Y,59,78,Y,3,L,Own,HI,58851463,VTBG67372537977948,NA,A,Major Loss,Ambulance,0,1,DC,Washington,16,AGENT01045,
22/10/2020 0:00,TXN00003538,A00006623,PLC00001628,2/9/2011,17/10/2020,18/10/2020,Health,111.42,10000,Barbara Ohara,7808 Baltimore Annapolis Boulevard,,Glen Burnie,MD,21060,132-53-4376,Y,52,33,Y,6,L,Rent,MI,81615511,XPWU77007880319411,Bachelor,A,Minor Loss,Ambulance,1,1,AZ,Glendale,9,AGENT00851,VNDR00359
22/10/2020 0:00,TXN00003539,A00007278,PLC00005524,30/7/2011,11/10/2020,16/10/2020,Health,158.89,8000,Justin Akins,152 Teddy Drive,,Union City,CA,94587,359-12-4566,Y,63,83,N,7,L,Rent,HI,27476549,ULGI10572316919090,Masters,A,Major Loss,Ambulance,1,1,CO,Arvada,9,AGENT00167,VNDR00057
23/10/2020 0:00,TXN00003555,A00006572,PLC00004622,25/9/2017,10/10/2020,15/10/2020,Health,179.3,9000,Joyce Pegoda,9030 Pennington PIace,,Montgomery,AL,36117,501-89-7727,N,53,46,Y,3,M,Mortgage,HI,126823475,TKNV25445859094747,Bachelor,A,Total Loss,None,1,1,CO,Arvada,4,AGENT00534,VNDR00188
23/10/2020 0:00,TXN00003556,A00002451,PLC00005913,9/1/2017,7/10/2020,12/10/2020,Health,117.65,12000,Jason Duell,7405 River Park Drive,,Nashville,TN,37221,370-81-6692,N,64,13,Y,7,M,Mortgage,LI,55645371,YWWE26980544672790,Masters,A,Minor Loss,Ambulance,0,0,MD,Pasadena,1,AGENT00913,VNDR00553
23/10/2020 0:00,TXN00003562,A00007648,PLC00003372,2/2/2018,15/10/2020,18/10/2020,Health,170.12,7000,Micah Quezada,2305 Ranchland Drive,,Savannah,GA,31404,055-69-8403,Y,40,69,Y,6,L,Mortgage,MI,29655481,WMPN71496171307643,Masters,A,Major Loss,Ambulance,1,1,CA,Linda,12,AGENT00634,VNDR00420
24/10/2020 0:00,TXN00003578,A00007142,PLC00000019,18/12/2015,5/10/2020,10/10/2020,Health,196.25,7000,Petra Dansby,2348 Cantalise Drive,,Dublin,CA,94568,036-98-8660,Y,31,54,Y,5,L,Own,LI,107067768,UTLA10575657352109,Bachelor,A,Minor Loss,Police,0,1,KY,Lyndon,3,AGENT01173,
24/10/2020 0:00,TXN00003581,A00004184,PLC00007230,31/8/2010,8/10/2020,13/10/2020,Health,164.63,15000,Lucio Mchendry,1418 Paddocks Court,,Crownsville,MD,21032,046-62-9306,Y,31,31,Y,5,L,Rent,MI,101366342,GZDG35492062967146,Bachelor,A,Minor Loss,Ambulance,1,1,MA,Athol,15,AGENT00479,
24/10/2020 0:00,TXN00003587,A00006802,PLC00008338,28/12/2019,7/10/2020,12/10/2020,Health,178.94,8000,Loris Santana,8501 Twin Gable Drive,,Montgomery,AL,36116,737-97-0064,Y,40,100,Y,2,M,Mortgage,MI,97966665,GILR21206366230410,High School,A,Major Loss,Police,1,0,GA,Thunderbolt,11,AGENT00573,VNDR00139
24/10/2020 0:00,TXN00003591,A00002540,PLC00004946,10/7/2010,12/10/2020,17/10/2020,Health,109.83,14000,Shawn Thomas,3777 Mowry Avenue,#APT 17,Fremont,CA,94538,097-90-4102,Y,40,112,Y,2,L,Mortgage,MI,69493849,WCDO15925482332416,High School,A,Major Loss,Police,1,0,AL,Montgomery,18,AGENT00532,VNDR00058
24/10/2020 0:00,TXN00003592,A00001208,PLC00009846,3/11/2017,12/10/2020,17/10/2020,Health,166.24,11000,Anne Bybee,5209 North Dewey Avenue,,Oklahoma City,OK,73118,890-29-6295,N,27,99,Y,7,L,Rent,HI,33467034,YHGB67337007043260,College,A,Major Loss,Ambulance,1,1,MD,Glen Burnie,14,AGENT01147,VNDR00193
24/10/2020 0:00,TXN00003594,A00000347,PLC00003852,29/12/2010,5/10/2020,10/10/2020,Health,149.74,7000,Cathy Zhong,618 Ava Circle Northeast,,Washington,DC,20017,782-31-4252,Y,47,115,Y,7,M,Own,LI,19188133,PTRB49082713466958,Bachelor,A,Major Loss,None,1,1,AZ,Glendale,19,AGENT00312,VNDR00425
24/10/2020 0:00,TXN00003597,A00002842,PLC00007975,14/7/2017,15/10/2020,18/10/2020,Health,193.87,14000,Lillian Hopes,1623 Mines Road,,Lowell,VT,5847,472-73-0488,Y,46,51,Y,2,M,Mortgage,MI,14057719,JSKE77027400120953,Bachelor,A,Total Loss,Police,0,1,CO,Arvada,6,AGENT00577,
25/10/2020 0:00,TXN00003600,A00005689,PLC00002611,11/11/2013,19/10/2020,21/10/2020,Health,115.32,8000,Retta Whittenburg,53 Great Woods Road,,Saugus,MA,1906,872-74-0882,N,41,50,Y,7,H,Rent,MI,112775647,GZTD40461159752499,NA,A,Major Loss,Ambulance,1,1,AK,Anchorage,3,AGENT00267,VNDR00078
26/10/2020 0:00,TXN00003621,A00001143,PLC00003344,31/12/2014,17/10/2020,20/10/2020,Health,110.16,18000,Ryan Fox,3 Mad Anthony Lane,,Savannah,GA,31411,383-02-7117,Y,31,16,Y,2,M,Own,MI,50546734,VMDR64062305019706,Bachelor,A,Minor Loss,Ambulance,1,0,DC,Washington,12,AGENT00325,VNDR00243
26/10/2020 0:00,TXN00003624,A00003968,PLC00003517,12/9/2018,6/10/2020,11/10/2020,Health,107.02,10000,Jacqueline Spilis,26334 Adrian Avenue,,Hayward,CA,94545,517-63-6385,Y,25,119,Y,7,M,Rent,LI,61142169,ILEF22620367039317,High School,A,Major Loss,Police,1,1,DC,Washington,23,AGENT00992,VNDR00001
26/10/2020 0:00,TXN00003626,A00005134,PLC00008746,26/7/2013,10/10/2020,15/10/2020,Health,166.91,18000,William Watson,6505 South Lagoon Drive,,Panama City Beach,FL,32408,351-31-6785,Y,50,51,Y,4,L,Own,MI,96423837,LYGC27065658988732,Bachelor,A,Total Loss,Police,1,0,FL,Panama City,19,AGENT01070,VNDR00185
26/10/2020 0:00,TXN00003628,A00005747,PLC00003639,8/4/2018,7/10/2020,12/10/2020,Health,102.54,12000,Isabel Warney,836 Lamont Street Northwest,,Washington,DC,20010,603-82-2933,Y,35,74,Y,3,L,Own,LI,59145482,ZXIV50798206435190,Bachelor,A,Total Loss,Ambulance,1,1,CT,Groton,12,AGENT00607,VNDR00374
26/10/2020 0:00,TXN00003634,A00007354,PLC00001869,29/6/2018,15/10/2020,20/10/2020,Health,147.77,15000,Brian Howell,11 Meeting Place Circle,,Boxford,MA,1921,290-14-5194,Y,40,83,Y,4,L,Mortgage,MI,55471943,TMNU19304950423616,PhD,A,Minor Loss,Ambulance,1,1,AR,Fayetteville,22,AGENT00197,
26/10/2020 0:00,TXN00003638,A00007661,PLC00003525,14/11/2015,21/10/2020,22/10/2020,Health,101.26,15000,Barbara Wilbur,450 C Street,,Hayward,CA,94541,588-81-3991,Y,48,65,Y,4,L,Mortgage,HI,90443279,NSDP05361592108750,Bachelor,A,Total Loss,Ambulance,1,0,CO,Arvada,3,AGENT00639,
27/10/2020 0:00,TXN00003657,A00008933,PLC00007417,29/8/2010,8/10/2020,13/10/2020,Health,177.92,16000,David Harford,416 McIver Street,,Nashville,TN,37211,852-28-4184,Y,44,95,Y,5,M,Own,HI,72269154,BTZS18695804980813,High School,D,Total Loss,Police,0,0,CA,San Gabriel,17,AGENT00367,
27/10/2020 0:00,TXN00003659,A00004901,PLC00003202,15/10/2013,17/10/2020,20/10/2020,Health,194.46,3000,Carl Medcalf,21007 North 53rd Avenue,,Glendale,AZ,85308,028-01-8377,Y,26,60,Y,3,L,Mortgage,HI,100274095,IJBN60039993430811,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,9,AGENT00047,VNDR00445
27/10/2020 0:00,TXN00003668,A00004064,PLC00008697,4/8/2018,7/10/2020,12/10/2020,Health,147.3,9000,Jacob Ledet,3118 Sora Avenue,,Louisville,KY,40213,536-61-3995,Y,47,115,Y,3,M,Mortgage,LI,50672695,HLMG99269839596804,High School,A,Total Loss,Ambulance,1,1,VT,Sheffield,2,AGENT01133,
27/10/2020 0:00,TXN00003673,A00006506,PLC00007698,28/3/2013,9/10/2020,14/10/2020,Health,156.22,7000,Margie Lariviere,992 Sherwood Forest Road,,Annapolis,MD,21401,370-83-3385,Y,63,75,Y,7,H,Rent,HI,17886893,EEPF08028690226270,Bachelor,A,Minor Loss,Ambulance,0,1,AL,Montgomery,10,AGENT00048,VNDR00506
28/10/2020 0:00,TXN00003692,A00005060,PLC00000345,26/7/2013,17/10/2020,22/10/2020,Health,157.86,6000,Rachel Robinson,618 Ava Circle Northeast,,Washington,DC,20017,229-26-4509,Y,60,45,Y,6,H,Mortgage,HI,21466131,IABB30418358576383,Bachelor,A,Total Loss,Ambulance,1,1,CO,Arvada,17,AGENT00033,
28/10/2020 0:00,TXN00003693,A00000482,PLC00009991,5/11/2010,23/10/2020,24/10/2020,Health,198.91,9000,William Wade,18 Densmore Drive,,Essex,VT,5452,655-64-2866,Y,26,65,N,7,M,Rent,MI,26735692,XWQZ55682162206722,College,A,Total Loss,None,1,1,GA,Pooler,10,AGENT00027,VNDR00549
28/10/2020 0:00,TXN00003695,A00007440,PLC00002760,27/4/2016,23/10/2020,24/10/2020,Health,105.89,15000,Mary Roes,270 Tampa Drive,#M-1,Nashville,TN,37211,144-04-4336,Y,38,68,Y,7,L,Own,LI,39945864,VDID09790233160614,Bachelor,A,Major Loss,Ambulance,1,1,CA,Smartsville,17,AGENT00332,VNDR00078
29/10/2020 0:00,TXN00003707,A00000387,PLC00000351,12/2/2012,12/10/2020,17/10/2020,Health,130.49,10000,Clifford Pina,3325 Dix Street Northeast,,Washington,DC,20019,409-91-5637,Y,30,49,Y,6,M,Rent,HI,61370436,GYZK48971544011299,Masters,A,Minor Loss,Ambulance,1,1,CT,Manchester,8,AGENT00635,VNDR00082
29/10/2020 0:00,TXN00003712,A00007656,PLC00000075,5/2/2015,10/10/2020,15/10/2020,Health,138.51,1000,Matthew Fincham,1897 Poplar Ridge Road,,Pasadena,MD,21122,797-70-0023,Y,37,103,Y,7,M,Own,LI,120011542,IJKC02332087446729,Bachelor,A,Total Loss,Police,1,1,CO,Arvada,17,AGENT00731,VNDR00508
29/10/2020 0:00,TXN00003718,A00002248,PLC00008654,6/3/2015,20/10/2020,23/10/2020,Health,157.33,2000,Mark Garcia,2723 East Joyce Boulevard,,Fayetteville,AR,72703,789-41-5984,N,27,84,Y,7,L,Rent,MI,74614448,XRGT83065526071159,Bachelor,A,Major Loss,Other,0,1,CO,Arvada,2,AGENT01008,VNDR00451
30/10/2020 0:00,TXN00003725,A00007060,PLC00005090,4/11/2010,18/10/2020,23/10/2020,Health,179.81,4000,Travis Hust,378 Bonny Street,,Grand Junction,CO,81501,508-54-7233,N,31,34,Y,2,H,Mortgage,MI,64052654,VTYI39961469917071,Bachelor,A,Minor Loss,Ambulance,1,1,GA,Savannah,3,AGENT00301,
30/10/2020 0:00,TXN00003727,A00007657,PLC00008049,25/6/2017,13/10/2020,18/10/2020,Health,128.18,11000,Kathy Demers,93 Hamlin Street,,Manchester,CT,6040,197-29-3184,Y,51,110,Y,4,L,Mortgage,LI,116427027,VFGP29290028203460,Masters,A,Major Loss,Police,0,1,CA,Fremont,13,AGENT00401,
30/10/2020 0:00,TXN00003737,A00000935,PLC00009124,19/7/2012,22/10/2020,25/10/2020,Health,176.03,17000,Jason Coates,3033 Aubert Avenue,,Louisville,KY,40206,625-31-8450,Y,45,81,Y,3,H,Own,MI,119209226,GONF84793011015085,College,A,Total Loss,Ambulance,1,0,GA,Bloomingdale,18,AGENT00241,
30/10/2020 0:00,TXN00003738,A00001515,PLC00001963,4/6/2019,22/10/2020,25/10/2020,Health,123.94,1000,Rosemarie Behr,8726 Downey Road,,Severn,MD,21144,845-16-8982,N,28,20,Y,2,M,Rent,LI,67046913,VFQX93538238492036,College,A,Major Loss,Ambulance,1,1,CO,Arvada,19,AGENT01190,
30/10/2020 0:00,TXN00003744,A00008995,PLC00009258,2/1/2018,13/10/2020,18/10/2020,Health,124.03,1000,James Harvey,260 Rio Del Mar Boulevard,##14,Aptos,CA,95003,261-57-6998,N,53,115,Y,4,M,Mortgage,HI,106905986,MSWL51977896454195,Masters,A,Total Loss,Police,1,0,GA,Savannah,3,AGENT00360,
30/10/2020 0:00,TXN00003746,A00009426,PLC00005333,23/1/2011,11/10/2020,16/10/2020,Health,198.14,7000,Ted Durden,388 East Main Street,,,VT,5753,312-08-2373,Y,44,118,Y,7,L,Own,LI,86382137,WVVT47046219817811,NA,A,Total Loss,Police,1,1,AR,Fayetteville,15,AGENT00106,VNDR00094
30/10/2020 0:00,TXN00003751,A00007110,PLC00005679,19/11/2017,26/10/2020,27/10/2020,Health,122.03,14000,Elizabeth Miranda,9904 Daniel Drive,,Louisville,KY,40118,641-57-4923,Y,29,26,Y,2,M,Own,MI,111233009,WGGD82893743474942,College,A,Major Loss,Ambulance,0,1,AR,Fayetteville,6,AGENT00892,
31/10/2020 0:00,TXN00003758,A00005409,PLC00001965,19/11/2011,29/10/2020,29/10/2020,Health,112.05,17000,Charles Raleigh,8716 Astrid Avenue,,Louisville,KY,40228,840-20-2501,N,36,33,Y,5,H,Own,MI,87956025,RAMN49421808059370,High School,A,Minor Loss,None,0,1,DC,Washington,12,AGENT01069,
31/10/2020 0:00,TXN00003760,A00002853,PLC00006487,10/7/2019,18/10/2020,23/10/2020,Health,105.71,11000,Elton Jones,123 Elizabeth Drive,,Manchester,CT,6042,055-35-2750,Y,52,10,N,7,L,Mortgage,LI,112314671,EBUO09130442946249,High School,A,Minor Loss,Ambulance,1,1,AZ,Glendale,8,AGENT00369,VNDR00117
31/10/2020 0:00,TXN00003770,A00009844,PLC00004484,2/3/2018,27/10/2020,28/10/2020,Health,194.05,3000,Anthony Justice,8010 Holland Court,D,Arvada,CO,80005,813-69-1997,N,33,49,Y,7,M,Rent,LI,18271290,OVTT31976927367980,Bachelor,A,Total Loss,Ambulance,0,1,AZ,Litchfield Park,2,AGENT00050,VNDR00040
1/11/2020 0:00,TXN00003774,A00001279,PLC00002933,28/9/2011,13/10/2020,18/10/2020,Health,133.05,15000,Katherine Dipiano,159 North Pawlet Road,,Pawlet,VT,5761,077-07-6983,Y,50,87,Y,5,L,Rent,HI,27655506,FEPH18057726108989,Masters,A,Major Loss,Ambulance,1,1,GA,Pooler,7,AGENT00830,VNDR00248
1/11/2020 0:00,TXN00003781,A00000832,PLC00002174,30/10/2018,24/10/2020,27/10/2020,Health,115.8,10000,Jean Zahn,1497 Greenbrier Road,,West Sacramento,CA,95691,407-26-4005,Y,46,36,N,6,H,Rent,MI,128724624,QIOS78306226658282,High School,A,Major Loss,Police,0,0,AZ,Glendale,6,AGENT00011,
1/11/2020 0:00,TXN00003784,A00008631,PLC00001888,27/8/2011,22/10/2020,25/10/2020,Health,105.19,9000,Jessica Jones,61 Plymouth Lane,,Manchester,CT,6040,369-43-1906,Y,39,30,Y,6,M,Mortgage,HI,101152695,QHGE02724684768005,Bachelor,A,Total Loss,Police,0,1,KY,Louisville,9,AGENT00190,VNDR00192
1/11/2020 0:00,TXN00003785,A00007706,PLC00004145,24/10/2015,15/10/2020,20/10/2020,Health,175.14,2000,Brian Forney,2707 Wendell Avenue,,Louisville,KY,40205,124-25-2706,Y,50,44,N,7,M,Mortgage,MI,96193691,LVMT06719239609690,High School,A,Total Loss,Police,0,1,CO,Arvada,13,AGENT00765,VNDR00255
1/11/2020 0:00,TXN00003786,A00007339,PLC00002038,24/11/2012,17/10/2020,22/10/2020,Health,146.26,20000,Roger Renolds,565 Amber Isle,,Alameda,CA,94501,872-82-6268,Y,32,80,Y,6,H,Own,LI,15828426,CXMN37852503952164,Bachelor,A,Major Loss,Ambulance,1,1,AZ,Glendale,20,AGENT01182,VNDR00486
1/11/2020 0:00,TXN00003787,A00005044,PLC00003824,8/8/2018,22/10/2020,25/10/2020,Health,108.4,18000,Jerome Rollins,537 East Waldburg Street,,Savannah,GA,31401,467-98-8912,Y,34,59,Y,6,M,Rent,MI,96640131,JHMD18466247507812,College,A,Minor Loss,Police,1,0,AR,Farmington,22,AGENT01180,VNDR00099
1/11/2020 0:00,TXN00003793,A00004981,PLC00001618,9/10/2011,31/10/2020,31/10/2020,Health,157.1,20000,Michael Moen,3034 Mica Street,,Fayetteville,AR,72704,233-55-8337,N,64,61,Y,7,H,Rent,MI,90875067,DBTE99524530338568,College,A,Total Loss,Police,1,1,KY,Louisville,23,AGENT00343,VNDR00335
1/11/2020 0:00,TXN00003796,A00005112,PLC00001069,3/8/2016,25/10/2020,27/10/2020,Health,174.88,1000,Marian Lajoie,5434 West Beck Lane,,Glendale,AZ,85306,591-47-4993,Y,47,30,Y,7,M,Mortgage,MI,54513080,AGOG08444197118911,NA,A,Minor Loss,Police,0,0,GA,Pooler,5,AGENT00096,VNDR00451
2/11/2020 0:00,TXN00003809,A00002178,PLC00002842,11/6/2010,29/10/2020,30/10/2020,Health,165.92,19000,George Mosley,225 Claude Street,,Annapolis,MD,21401,542-06-7618,Y,31,80,Y,4,M,Own,HI,33239660,ZEBG34250217625814,College,A,Major Loss,Ambulance,0,0,MD,Odenton,12,AGENT00535,
3/11/2020 0:00,TXN00003815,A00002263,PLC00001261,26/11/2015,20/10/2020,25/10/2020,Health,133.24,6000,Samuel Smith,2631 Northrup Place,,Anchorage,AK,99508,762-14-5095,Y,36,26,Y,7,M,Mortgage,LI,99975874,SGDP04193828274121,High School,A,Total Loss,None,1,1,CO,Aurora,14,AGENT00172,VNDR00484
3/11/2020 0:00,TXN00003828,A00009182,PLC00000318,18/4/2011,26/10/2020,29/10/2020,Health,180.96,8000,June Royster,2531 Prestwick Avenue,,Concord,CA,94519,580-19-7107,Y,62,119,Y,6,M,Own,LI,114424792,UVGB22584695840770,MD,A,Minor Loss,Other,1,0,FL,Panama City Beach,22,AGENT00520,VNDR00170
3/11/2020 0:00,TXN00003829,A00006804,PLC00006686,19/6/2011,25/10/2020,28/10/2020,Health,117.53,5000,Mary Allen,4001 Anderson Road,#147,Nashville,TN,37217,549-34-6872,Y,41,107,Y,7,L,Own,MI,18174520,ISYH72299501776407,Bachelor,A,Total Loss,Police,0,1,AZ,Glendale,22,AGENT00811,VNDR00402
3/11/2020 0:00,TXN00003832,A00006552,PLC00009125,23/1/2011,31/10/2020,31/10/2020,Health,149.55,9000,Doug Prevost,60 Bagley Street,,Saint Johnsbury,VT,5819,687-76-2011,Y,36,46,Y,5,M,Mortgage,LI,95136659,LFSW57273873741665,High School,A,Minor Loss,Other,0,1,CT,Manchester,20,AGENT00430,VNDR00503
3/11/2020 0:00,TXN00003836,A00000846,PLC00000694,12/2/2011,23/10/2020,28/10/2020,Health,126.66,20000,Joseph Blassingame,1918 Spruce Street,,Boulder,CO,80302,705-08-6900,N,43,115,Y,6,H,Mortgage,HI,121165617,YFSW60011393024506,High School,A,Total Loss,Other,1,0,CT,Manchester,16,AGENT00979,VNDR00233
3/11/2020 0:00,TXN00003839,A00004280,PLC00003617,9/3/2014,30/10/2020,31/10/2020,Health,107.21,14000,Peter Wright,3111 West Ika Lane,,Fayetteville,AR,72704,639-62-7992,Y,56,39,Y,5,H,Rent,HI,68715081,YTCE02325950581016,MD,A,Major Loss,None,0,1,TN,Nashville,20,AGENT00292,VNDR00211
